,n1_field,n1_energy,n2_field,n2_energy
310,-124.14414414414414,-1.9313996171493994e-24,-124.14414414414414,-2.131929483378707e-24
311,-123.96396396396396,-1.9262857584989795e-24,-123.96396396396396,-2.126353193804135e-24
312,-123.78378378378376,-1.921176979415625e-24,-123.78378378378376,-2.1207821378753495e-24
313,-123.60360360360359,-1.916073286975154e-24,-123.60360360360359,-2.115216324006916e-24
314,-123.42342342342343,-1.9109746882564873e-24,-123.42342342342343,-2.1096557606154674e-24
315,-123.24324324324326,-1.905881190341367e-24,-123.24324324324326,-2.104100456120459e-24
316,-123.06306306306305,-1.900792800315485e-24,-123.06306306306305,-2.0985504189442605e-24
317,-122.88288288288288,-1.8957095252667903e-24,-122.88288288288288,-2.0930056575119693e-24
318,-122.7027027027027,-1.8906313722871812e-24,-122.7027027027027,-2.0874661802515036e-24
319,-122.52252252252252,-1.8855583484712834e-24,-122.52252252252252,-2.081931995593791e-24
320,-122.34234234234232,-1.880490460917296e-24,-122.34234234234232,-2.076403111972392e-24
321,-122.16216216216216,-1.8754277167260512e-24,-122.16216216216216,-2.0708795378241592e-24
322,-121.98198198198196,-1.870370123002331e-24,-121.98198198198196,-2.0653612815886714e-24
323,-121.80180180180179,-1.8653176868535503e-24,-121.80180180180179,-2.0598483517089875e-24
324,-121.62162162162161,-1.8602704153907917e-24,-121.62162162162161,-2.0543407566306112e-24
325,-121.44144144144146,-1.855228315727959e-24,-121.44144144144146,-2.0488385048026198e-24
326,-121.26126126126125,-1.8501913949825292e-24,-121.26126126126125,-2.0433416046771937e-24
327,-121.08108108108108,-1.845159660274989e-24,-121.08108108108108,-2.0378500647096168e-24
328,-120.9009009009009,-1.8401331187293985e-24,-120.9009009009009,-2.0323638933583703e-24
329,-120.72072072072072,-1.8351117774726386e-24,-120.72072072072072,-2.0268830990852267e-24
330,-120.54054054054052,-1.8300956436351642e-24,-120.54054054054052,-2.0214076903554382e-24
331,-120.36036036036036,-1.8250847243505333e-24,-120.36036036036036,-2.01593767563736e-24
332,-120.18018018018019,-1.8200790267557832e-24,-120.18018018018019,-2.010473063402827e-24
333,-119.99999999999999,-1.8150785579909608e-24,-119.99999999999999,-2.0050138621268715e-24
334,-119.81981981981981,-1.810083325199592e-24,-119.81981981981981,-1.999560080288381e-24
335,-119.63963963963964,-1.805093335528213e-24,-119.63963963963964,-1.9941117263691584e-24
336,-119.45945945945945,-1.8001085961270257e-24,-119.45945945945945,-1.9886688088549567e-24
337,-119.27927927927928,-1.795129114149149e-24,-119.27927927927928,-1.9832313362347257e-24
338,-119.09909909909909,-1.7901548967511808e-24,-119.09909909909909,-1.977799317001271e-24
339,-118.91891891891892,-1.7851859510931036e-24,-118.91891891891892,-1.9723727596506898e-24
340,-118.73873873873873,-1.780222284337722e-24,-118.73873873873873,-1.9669516726828405e-24
341,-118.55855855855856,-1.775263903651696e-24,-118.55855855855856,-1.9615360646011554e-24
342,-118.37837837837837,-1.7703108162046007e-24,-118.37837837837837,-1.956125943912828e-24
343,-118.1981981981982,-1.7653630291694906e-24,-118.1981981981982,-1.9507213191285313e-24
344,-118.01801801801801,-1.7604205497226177e-24,-118.01801801801801,-1.9453221987628885e-24
345,-117.83783783783784,-1.7554833850434313e-24,-117.83783783783784,-1.9399285913340016e-24
346,-117.65765765765765,-1.7505515423149543e-24,-117.65765765765765,-1.9345405053640165e-24
347,-117.47747747747748,-1.7456250287232186e-24,-117.47747747747748,-1.929157949378559e-24
348,-117.29729729729729,-1.7407038514575477e-24,-117.29729729729729,-1.9237809319074858e-24
349,-117.11711711711712,-1.7357880177109326e-24,-117.11711711711712,-1.9184094614839458e-24
350,-116.93693693693693,-1.7308775346789034e-24,-116.93693693693693,-1.9130435466455074e-24
351,-116.75675675675676,-1.725972409561128e-24,-116.75675675675676,-1.9076831959330304e-24
352,-116.57657657657657,-1.721072649559907e-24,-116.57657657657657,-1.9023284178917005e-24
353,-116.3963963963964,-1.716178261881303e-24,-116.3963963963964,-1.896979221070559e-24
354,-116.21621621621621,-1.7112892537342e-24,-116.21621621621621,-1.8916356140223146e-24
355,-116.03603603603604,-1.7064056323310548e-24,-116.03603603603604,-1.886297605304002e-24
356,-115.85585585585585,-1.701527404887428e-24,-115.85585585585585,-1.8809652034764176e-24
357,-115.67567567567568,-1.6966545786222655e-24,-115.67567567567568,-1.875638417104307e-24
358,-115.49549549549549,-1.6917871607578047e-24,-115.49549549549549,-1.87031725475646e-24
359,-115.3153153153153,-1.68692515851948e-24,-115.3153153153153,-1.8650017250058975e-24
360,-115.13513513513513,-1.6820685791358296e-24,-115.13513513513513,-1.859691836429497e-24
361,-114.95495495495494,-1.6772174298387768e-24,-114.95495495495494,-1.854387597608179e-24
362,-114.77477477477477,-1.6723717178637243e-24,-114.77477477477477,-1.849089017126908e-24
363,-114.59459459459458,-1.6675314504489902e-24,-114.59459459459458,-1.84379610357488e-24
364,-114.41441441441441,-1.662696634836184e-24,-114.41441441441441,-1.838508865545241e-24
365,-114.23423423423422,-1.6578672782702065e-24,-114.23423423423422,-1.8332273116356504e-24
366,-114.05405405405405,-1.6530433879990618e-24,-114.05405405405405,-1.8279514504475298e-24
367,-113.87387387387386,-1.6482249712743276e-24,-113.87387387387386,-1.82268129058625e-24
368,-113.69369369369369,-1.6434120353504967e-24,-113.69369369369369,-1.81741684066179e-24
369,-113.51351351351349,-1.6386045874851652e-24,-113.51351351351349,-1.8121581092881724e-24
370,-113.33333333333333,-1.6338026349394089e-24,-113.33333333333333,-1.8069051050835575e-24
371,-113.15315315315314,-1.6290061849774065e-24,-113.15315315315314,-1.8016578366702434e-24
372,-112.97297297297297,-1.6242152448664404e-24,-112.97297297297297,-1.796416312674948e-24
373,-112.79279279279278,-1.6194298218769902e-24,-112.79279279279278,-1.791180541728245e-24
374,-112.61261261261261,-1.6146499232828268e-24,-112.61261261261261,-1.7859505324654098e-24
375,-112.43243243243242,-1.6098755563607304e-24,-112.43243243243242,-1.7807262935254796e-24
376,-112.25225225225225,-1.6051067283907726e-24,-112.25225225225225,-1.7755078335520993e-24
377,-112.07207207207206,-1.6003434466562225e-24,-112.07207207207206,-1.770295161193052e-24
378,-111.89189189189189,-1.595585718443076e-24,-111.89189189189189,-1.765088285100258e-24
379,-111.7117117117117,-1.590833551041185e-24,-111.7117117117117,-1.7598872139300576e-24
380,-111.53153153153153,-1.5860869517426581e-24,-111.53153153153153,-1.7546919563430233e-24
381,-111.35135135135134,-1.5813459278434596e-24,-111.35135135135134,-1.749502521004053e-24
382,-111.17117117117117,-1.576610486642375e-24,-111.17117117117117,-1.7443189165822763e-24
383,-110.99099099099097,-1.571880635441105e-24,-110.99099099099097,-1.739141151751243e-24
384,-110.8108108108108,-1.5671563815446417e-24,-110.8108108108108,-1.7339692351885464e-24
385,-110.63063063063062,-1.5624377322610805e-24,-110.63063063063062,-1.7288031755762938e-24
386,-110.45045045045045,-1.557724694901432e-24,-110.45045045045045,-1.7236429816011062e-24
387,-110.27027027027026,-1.5530172767798101e-24,-110.27027027027026,-1.7184886619532723e-24
388,-110.09009009009009,-1.5483154852135262e-24,-110.09009009009009,-1.713340225328065e-24
389,-109.9099099099099,-1.5436193275227127e-24,-109.9099099099099,-1.7081976804248947e-24
390,-109.72972972972973,-1.5389288110305112e-24,-109.72972972972973,-1.7030610359473097e-24
391,-109.54954954954954,-1.534243943063449e-24,-109.54954954954954,-1.697930300603278e-24
392,-109.36936936936937,-1.5295647309503103e-24,-109.36936936936937,-1.6928054831051878e-24
393,-109.18918918918918,-1.5248911820235465e-24,-109.18918918918918,-1.6876865921696586e-24
394,-109.009009009009,-1.5202233036184305e-24,-109.009009009009,-1.6825736365178242e-24
395,-108.82882882882882,-1.5155611030729623e-24,-108.82882882882882,-1.677466624874862e-24
396,-108.64864864864865,-1.5109045877282452e-24,-108.64864864864865,-1.672365565970557e-24
397,-108.46846846846844,-1.5062537649282977e-24,-108.46846846846844,-1.6672704685387385e-24
398,-108.28828828828829,-1.5016086420200536e-24,-108.28828828828829,-1.6621813413179373e-24
399,-108.1081081081081,-1.4969692263533617e-24,-108.1081081081081,-1.657098193050634e-24
400,-107.92792792792793,-1.4923355252809862e-24,-107.92792792792793,-1.6520210324839175e-24
401,-107.74774774774774,-1.4877075461583246e-24,-107.74774774774774,-1.6469498683692017e-24
402,-107.56756756756756,-1.4830852963441594e-24,-107.56756756756756,-1.641884709462039e-24
403,-107.38738738738738,-1.4784687831995303e-24,-107.38738738738738,-1.6368255645224954e-24
404,-107.2072072072072,-1.4738580140887685e-24,-107.2072072072072,-1.6317724423147745e-24
405,-107.02702702702702,-1.4692529963786499e-24,-107.02702702702702,-1.6267253516075942e-24
406,-106.84684684684684,-1.464653737439148e-24,-106.84684684684684,-1.6216843011738097e-24
407,-106.66666666666666,-1.4600602446425871e-24,-106.66666666666666,-1.6166492997906964e-24
408,-106.48648648648648,-1.4554725253644891e-24,-106.48648648648648,-1.6116203562398553e-24
409,-106.3063063063063,-1.4508905869829148e-24,-106.3063063063063,-1.6065974793070252e-24
410,-106.12612612612612,-1.446314436878464e-24,-106.12612612612612,-1.601580677782459e-24
411,-105.94594594594592,-1.44174408243484e-24,-105.94594594594592,-1.5965699604605468e-24
412,-105.76576576576576,-1.437179531038191e-24,-105.76576576576576,-1.5915653361400052e-24
413,-105.58558558558558,-1.4326207900775805e-24,-105.58558558558558,-1.5865668136239701e-24
414,-105.4054054054054,-1.4280678669445168e-24,-105.4054054054054,-1.5815744017195275e-24
415,-105.22522522522522,-1.4235207690333297e-24,-105.22522522522522,-1.576588109238183e-24
416,-105.04504504504504,-1.4189795037406999e-24,-105.04504504504504,-1.571607944995956e-24
417,-104.86486486486486,-1.4144440784664112e-24,-104.86486486486486,-1.5666339178125339e-24
418,-104.68468468468468,-1.4099145006122225e-24,-104.68468468468468,-1.5616660365123995e-24
419,-104.5045045045045,-1.4053907775830899e-24,-104.5045045045045,-1.5567043099240797e-24
420,-104.32432432432432,-1.4008729167862264e-24,-104.32432432432432,-1.5517487468801451e-24
421,-104.14414414414414,-1.3963609256312903e-24,-104.14414414414414,-1.546799356217586e-24
422,-103.96396396396396,-1.3918548115307608e-24,-103.96396396396396,-1.5418561467775305e-24
423,-103.78378378378378,-1.38735458189928e-24,-103.78378378378378,-1.5369191274050565e-24
424,-103.6036036036036,-1.3828602441543116e-24,-103.6036036036036,-1.5319883069499436e-24
425,-103.4234234234234,-1.3783718057155756e-24,-103.4234234234234,-1.5270636942658272e-24
426,-103.24324324324324,-1.3738892740051435e-24,-103.24324324324324,-1.5221452982101983e-24
427,-103.06306306306305,-1.3694126564478137e-24,-103.06306306306305,-1.517233127645344e-24
428,-102.88288288288288,-1.3649419604705477e-24,-102.88288288288288,-1.5123271914370306e-24
429,-102.7027027027027,-1.36047719350294e-24,-102.7027027027027,-1.5074274984556327e-24
430,-102.52252252252252,-1.3560183629764656e-24,-102.52252252252252,-1.5025340575751921e-24
431,-102.34234234234233,-1.3515654763256094e-24,-102.34234234234233,-1.4976468776744528e-24
432,-102.16216216216215,-1.3471185409865486e-24,-102.16216216216215,-1.4927659676356382e-24
433,-101.98198198198197,-1.3426775643980934e-24,-101.98198198198197,-1.4878913363452035e-24
434,-101.8018018018018,-1.3382425540012172e-24,-101.8018018018018,-1.4830229926937415e-24
435,-101.62162162162161,-1.3338135172393383e-24,-101.62162162162161,-1.478160945575983e-24
436,-101.44144144144144,-1.3293904615579439e-24,-101.44144144144144,-1.473305203890232e-24
437,-101.26126126126125,-1.324973394404496e-24,-101.26126126126125,-1.4684557765392127e-24
438,-101.08108108108108,-1.3205623232292777e-24,-101.08108108108108,-1.4636126724295046e-24
439,-100.9009009009009,-1.316157255484171e-24,-100.9009009009009,-1.458775900471731e-24
440,-100.72072072072072,-1.3117581986233146e-24,-100.72072072072072,-1.453945469580183e-24
441,-100.54054054054053,-1.3073651601030103e-24,-100.54054054054053,-1.449121388673477e-24
442,-100.36036036036036,-1.3029781473819108e-24,-100.36036036036036,-1.4443036666738035e-24
443,-100.18018018018017,-1.2985971679201734e-24,-100.18018018018017,-1.4394923125073021e-24
444,-100.0,-1.2942222291804006e-24,-100.0,-1.4346873351043446e-24
445,-99.81981981981981,-1.2898533386273576e-24,-99.81981981981981,-1.4298887433985e-24
446,-99.63963963963963,-1.2854905037272203e-24,-99.63963963963963,-1.425096546327851e-24
447,-99.45945945945945,-1.2811337319487037e-24,-99.45945945945945,-1.4203107528338662e-24
448,-99.27927927927928,-1.2767830307622153e-24,-99.27927927927928,-1.4155313718620574e-24
449,-99.09909909909909,-1.2724384076401377e-24,-99.09909909909909,-1.4107584123615101e-24
450,-98.91891891891892,-1.2680998700567342e-24,-98.91891891891892,-1.4059918832850715e-24
451,-98.73873873873873,-1.2637674254878667e-24,-98.73873873873873,-1.4012317935895384e-24
452,-98.55855855855856,-1.2594410814118421e-24,-98.55855855855856,-1.3964781522353749e-24
453,-98.37837837837837,-1.2551208453082842e-24,-98.37837837837837,-1.3917309681863368e-24
454,-98.1981981981982,-1.250806724658603e-24,-98.1981981981982,-1.3869902504105056e-24
455,-98.01801801801801,-1.2464987269463719e-24,-98.01801801801801,-1.3822560078789721e-24
456,-97.83783783783784,-1.2421968596563865e-24,-97.83783783783784,-1.3775282495669648e-24
457,-97.65765765765765,-1.2379011302755114e-24,-97.65765765765765,-1.3728069844529095e-24
458,-97.47747747747748,-1.2336115462923038e-24,-97.47747747747748,-1.3680922215190876e-24
459,-97.29729729729729,-1.2293281151966378e-24,-97.29729729729729,-1.3633839697512602e-24
460,-97.1171171171171,-1.2250508444802678e-24,-97.1171171171171,-1.3586822381385736e-24
461,-96.93693693693693,-1.2207797416365472e-24,-96.93693693693693,-1.3539870356738417e-24
462,-96.75675675675676,-1.2165148141600518e-24,-96.75675675675676,-1.3492983713532638e-24
463,-96.57657657657657,-1.2122560695476143e-24,-96.57657657657657,-1.3446162541765187e-24
464,-96.3963963963964,-1.20800351529682e-24,-96.3963963963964,-1.3399406931466707e-24
465,-96.21621621621621,-1.2037571589069465e-24,-96.21621621621621,-1.3352716972703573e-24
466,-96.03603603603604,-1.1995170078791525e-24,-96.03603603603604,-1.3306092755573198e-24
467,-95.85585585585585,-1.1952830697153488e-24,-95.85585585585585,-1.3259534370207784e-24
468,-95.67567567567568,-1.1910553519194213e-24,-95.67567567567568,-1.3213041906772452e-24
469,-95.49549549549549,-1.186833861996196e-24,-95.49549549549549,-1.3166615455467115e-24
470,-95.31531531531532,-1.1826186074519096e-24,-95.31531531531532,-1.3120255106519897e-24
471,-95.13513513513513,-1.1784095957942096e-24,-95.13513513513513,-1.3073960950195599e-24
472,-94.95495495495496,-1.1742068345319656e-24,-94.95495495495496,-1.3027733076789114e-24
473,-94.77477477477477,-1.1700103311753642e-24,-94.77477477477477,-1.298157157662637e-24
474,-94.59459459459458,-1.165820093235532e-24,-94.59459459459458,-1.2935476540066205e-24
475,-94.41441441441441,-1.1616361282251006e-24,-94.41441441441441,-1.2889448057498494e-24
476,-94.23423423423424,-1.1574584436575476e-24,-94.23423423423424,-1.2843486219342261e-24
477,-94.05405405405405,-1.1532870470476675e-24,-94.05405405405405,-1.2797591116047565e-24
478,-93.87387387387388,-1.1491219459111948e-24,-93.87387387387388,-1.275176283809832e-24
479,-93.69369369369369,-1.1449631477648048e-24,-93.69369369369369,-1.2706001476001946e-24
480,-93.51351351351352,-1.1408106601266772e-24,-93.51351351351352,-1.2660307120299723e-24
481,-93.33333333333333,-1.1366644905151798e-24,-93.33333333333333,-1.2614679861561137e-24
482,-93.15315315315316,-1.1325246464505613e-24,-93.15315315315316,-1.256911979038577e-24
483,-92.97297297297297,-1.1283911354530702e-24,-92.97297297297297,-1.2523626997399537e-24
484,-92.7927927927928,-1.1242639650443657e-24,-92.7927927927928,-1.2478201573256559e-24
485,-92.61261261261261,-1.1201431427466714e-24,-92.61261261261261,-1.2432843608641995e-24
486,-92.43243243243244,-1.1160286760834332e-24,-92.43243243243244,-1.2387553194266393e-24
487,-92.25225225225225,-1.1119205725784732e-24,-92.25225225225225,-1.2342330420865691e-24
488,-92.07207207207206,-1.1078188397564598e-24,-92.07207207207206,-1.2297175379205922e-24
489,-91.89189189189189,-1.103723485142814e-24,-91.89189189189189,-1.2252088160078506e-24
490,-91.7117117117117,-1.0996345162633325e-24,-91.7117117117117,-1.2207068854301198e-24
491,-91.53153153153153,-1.095551940645035e-24,-91.53153153153153,-1.2162117552714319e-24
492,-91.35135135135134,-1.091475765815129e-24,-91.35135135135134,-1.2117234346191107e-24
493,-91.17117117117117,-1.087405999301104e-24,-91.17117117117117,-1.2072419325622664e-24
494,-90.99099099099098,-1.0833426486317663e-24,-90.99099099099098,-1.2027672581926428e-24
495,-90.8108108108108,-1.07928572133564e-24,-90.8108108108108,-1.1982994206046163e-24
496,-90.63063063063062,-1.0752352249421897e-24,-90.63063063063062,-1.1938384288950085e-24
497,-90.45045045045045,-1.0711911669809738e-24,-90.45045045045045,-1.189384292162522e-24
498,-90.27027027027026,-1.0671535549821152e-24,-90.27027027027026,-1.1849370195085864e-24
499,-90.09009009009009,-1.0631223964760187e-24,-90.09009009009009,-1.180496620037076e-24
500,-89.9099099099099,-1.0590976989933713e-24,-89.9099099099099,-1.1760631028534645e-24
501,-89.72972972972973,-1.0550794700652362e-24,-89.72972972972973,-1.1716364770660461e-24
502,-89.54954954954954,-1.0510677172226765e-24,-89.54954954954954,-1.167216751784902e-24
503,-89.36936936936937,-1.0470624479972257e-24,-89.36936936936937,-1.1628039361223706e-24
504,-89.18918918918918,-1.043063669920229e-24,-89.18918918918918,-1.1583980391928587e-24
505,-89.009009009009,-1.0390713905234078e-24,-89.009009009009,-1.1539990701128423e-24
506,-88.82882882882882,-1.0350856173383896e-24,-88.82882882882882,-1.1496070380006781e-24
507,-88.64864864864865,-1.0311063578969899e-24,-88.64864864864865,-1.1452219519767917e-24
508,-88.46846846846846,-1.02713361973093e-24,-88.46846846846846,-1.1408438211633954e-24
509,-88.28828828828829,-1.0231674103718374e-24,-88.28828828828829,-1.1364726546847703e-24
510,-88.1081081081081,-1.0192077373514336e-24,-88.1081081081081,-1.1321084616667023e-24
511,-87.92792792792793,-1.0152546082008757e-24,-87.92792792792793,-1.1277512512371402e-24
512,-87.74774774774774,-1.0113080304516971e-24,-87.74774774774774,-1.1234010325255373e-24
513,-87.56756756756756,-1.007368011634867e-24,-87.56756756756756,-1.1190578146629456e-24
514,-87.38738738738738,-1.0034345592811663e-24,-87.38738738738738,-1.114721606782298e-24
515,-87.2072072072072,-9.99507680921094e-25,-87.2072072072072,-1.1103924180181259e-24
516,-87.02702702702702,-9.95587384085055e-25,-87.02702702702702,-1.1060702575063715e-24
517,-86.84684684684684,-9.91673676302514e-25,-86.84684684684684,-1.1017551343843875e-24
518,-86.66666666666666,-9.877665651032172e-25,-86.66666666666666,-1.0974470577911251e-24
519,-86.48648648648648,-9.83866058015877e-25,-86.48648648648648,-1.0931460368673226e-24
520,-86.3063063063063,-9.799721625689235e-25,-86.3063063063063,-1.0888520807544704e-24
521,-86.12612612612612,-9.760848862902225e-25,-86.12612612612612,-1.0845651985955634e-24
522,-85.94594594594594,-9.722042367071696e-25,-85.94594594594594,-1.0802853995352895e-24
523,-85.76576576576576,-9.683302213464081e-25,-85.76576576576576,-1.0760126927189008e-24
524,-85.58558558558558,-9.64462847733829e-25,-85.58558558558558,-1.0717470872933418e-24
525,-85.4054054054054,-9.60602123394759e-25,-85.4054054054054,-1.0674885924066859e-24
526,-85.22522522522522,-9.567480558535846e-25,-85.22522522522522,-1.0632372172075703e-24
527,-85.04504504504504,-9.529006526343159e-25,-85.04504504504504,-1.0589929708462314e-24
528,-84.86486486486486,-9.490599212594584e-25,-84.86486486486486,-1.0547558624736574e-24
529,-84.68468468468468,-9.452258692510476e-25,-84.68468468468468,-1.0505259012417772e-24
530,-84.5045045045045,-9.413985041302725e-25,-84.5045045045045,-1.046303096303554e-24
531,-84.32432432432432,-9.375778334169115e-25,-84.32432432432432,-1.0420874568125155e-24
532,-84.14414414414414,-9.337638646299907e-25,-84.14414414414414,-1.0378789919231293e-24
533,-83.96396396396396,-9.299566052874077e-25,-83.96396396396396,-1.0336777107905216e-24
534,-83.78378378378378,-9.261560629062138e-25,-83.78378378378378,-1.0294836225706651e-24
535,-83.6036036036036,-9.223622450017675e-25,-83.6036036036036,-1.0252967364199084e-24
536,-83.42342342342342,-9.185751590885812e-25,-83.42342342342342,-1.0211170614954465e-24
537,-83.24324324324324,-9.147948126797563e-25,-83.24324324324324,-1.0169446069548505e-24
538,-83.06306306306305,-9.11021213287172e-25,-83.06306306306305,-1.012779381956162e-24
539,-82.88288288288288,-9.072543684212968e-25,-82.88288288288288,-1.0086213956577984e-24
540,-82.7027027027027,-9.034942855911886e-25,-82.7027027027027,-1.0044706572185534e-24
541,-82.52252252252252,-8.997409723046828e-25,-82.52252252252252,-1.0003271757974089e-24
542,-82.34234234234233,-8.9599443606764e-25,-82.34234234234233,-9.961909605540988e-25
543,-82.16216216216216,-8.922546843848862e-25,-82.16216216216216,-9.920620206479813e-25
544,-81.98198198198197,-8.88521724759273e-25,-81.98198198198197,-9.879403652387903e-25
545,-81.8018018018018,-8.847955646921467e-25,-81.8018018018018,-9.8382600348626e-25
546,-81.62162162162161,-8.810762116833495e-25,-81.62162162162161,-9.797189445503125e-25
547,-81.44144144144144,-8.773636732307487e-25,-81.44144144144144,-9.75619197590682e-25
548,-81.26126126126125,-8.736579568305188e-25,-81.26126126126125,-9.715267717671025e-25
549,-81.08108108108108,-8.699590699769533e-25,-81.08108108108108,-9.67441676239026e-25
550,-80.9009009009009,-8.662670201624653e-25,-80.9009009009009,-9.633639201658105e-25
551,-80.72072072072072,-8.625818148776808e-25,-80.72072072072072,-9.592935127067199e-25
552,-80.54054054054053,-8.589034616109692e-25,-80.54054054054053,-9.552304630205478e-25
553,-80.36036036036036,-8.552319678488188e-25,-80.36036036036036,-9.511747802653358e-25
554,-80.18018018018017,-8.515673410756492e-25,-80.18018018018017,-9.471264735994071e-25
555,-80.0,-8.47909588773811e-25,-80.0,-9.43085552180051e-25
556,-79.81981981981981,-8.4425871842321e-25,-79.81981981981981,-9.390520251641805e-25
557,-79.63963963963964,-8.40614737501965e-25,-79.63963963963964,-9.3502590170805e-25
558,-79.45945945945945,-8.369776534852796e-25,-79.45945945945945,-9.31007190967444e-25
559,-79.27927927927928,-8.33347473846759e-25,-79.27927927927928,-9.269959020969245e-25
560,-79.09909909909909,-8.297242060568107e-25,-79.09909909909909,-9.229920442507712e-25
561,-78.91891891891892,-8.261078575841497e-25,-78.91891891891892,-9.189956265822296e-25
562,-78.73873873873873,-8.224984358943876e-25,-78.73873873873873,-9.150066582434165e-25
563,-78.55855855855856,-8.188959484509733e-25,-78.55855855855856,-9.110251483856965e-25
564,-78.37837837837837,-8.153004027146282e-25,-78.37837837837837,-9.070511061593058e-25
565,-78.1981981981982,-8.117118061435349e-25,-78.1981981981982,-9.030845407133519e-25
566,-78.01801801801801,-8.081301661928666e-25,-78.01801801801801,-8.9912546119572e-25
567,-77.83783783783784,-8.045554903153515e-25,-77.83783783783784,-8.951738767532607e-25
568,-77.65765765765764,-8.009877859608027e-25,-77.65765765765764,-8.91229796531132e-25
569,-77.47747747747748,-7.97427060576118e-25,-77.47747747747748,-8.872932296734575e-25
570,-77.29729729729729,-7.938733216050917e-25,-77.29729729729729,-8.833641853230442e-25
571,-77.11711711711712,-7.903265764891674e-25,-77.11711711711712,-8.794426726207241e-25
572,-76.93693693693693,-7.86786832666027e-25,-76.93693693693693,-8.755287007059189e-25
573,-76.75675675675676,-7.832540975707192e-25,-76.75675675675676,-8.716222787169216e-25
574,-76.57657657657657,-7.7972837863500145e-25,-76.57657657657657,-8.677234157893922e-25
575,-76.3963963963964,-7.762096832873398e-25,-76.3963963963964,-8.638321210581443e-25
576,-76.21621621621621,-7.72698018953191e-25,-76.21621621621621,-8.599484036555466e-25
577,-76.03603603603604,-7.691933930546263e-25,-76.03603603603604,-8.560722727121808e-25
578,-75.85585585585585,-7.656958130101437e-25,-75.85585585585585,-8.522037373570301e-25
579,-75.67567567567568,-7.622052862352316e-25,-75.67567567567568,-8.483428067166327e-25
580,-75.49549549549549,-7.587218201412409e-25,-75.49549549549549,-8.444894899153638e-25
581,-75.31531531531532,-7.552454221368892e-25,-75.31531531531532,-8.40643796075812e-25
582,-75.13513513513512,-7.517760996264745e-25,-75.13513513513512,-8.368057343179323e-25
583,-74.95495495495496,-7.483138600112854e-25,-74.95495495495496,-8.329753137596116e-25
584,-74.77477477477477,-7.4485871068847265e-25,-74.77477477477477,-8.291525435162912e-25
585,-74.5945945945946,-7.414106590515196e-25,-74.5945945945946,-8.253374327008735e-25
586,-74.41441441441441,-7.37969712490242e-25,-74.41441441441441,-8.2152999042381595e-25
587,-74.23423423423424,-7.3453587839060005e-25,-74.23423423423424,-8.177302257930368e-25
588,-74.05405405405405,-7.311091641344161e-25,-74.05405405405405,-8.13938147913351e-25
589,-73.87387387387388,-7.276895770996569e-25,-73.87387387387388,-8.101537658875989e-25
590,-73.69369369369369,-7.242771246602457e-25,-73.69369369369369,-8.06377088815141e-25
591,-73.51351351351352,-7.208718141858736e-25,-73.51351351351352,-8.026081257927051e-25
592,-73.33333333333333,-7.174736530422823e-25,-73.33333333333333,-7.988468859140094e-25
593,-73.15315315315316,-7.140826485907936e-25,-73.15315315315316,-7.95093378269857e-25
594,-72.97297297297297,-7.106988081886857e-25,-72.97297297297297,-7.913476119477597e-25
595,-72.7927927927928,-7.073221391885345e-25,-72.7927927927928,-7.876095960320319e-25
596,-72.61261261261261,-7.039526489386844e-25,-72.61261261261261,-7.838793396040727e-25
597,-72.43243243243244,-7.00590344783154e-25,-72.43243243243244,-7.801568517414257e-25
598,-72.25225225225225,-6.972352340614478e-25,-72.25225225225225,-7.76442141518531e-25
599,-72.07207207207207,-6.938873241080864e-25,-72.07207207207207,-7.727352180065376e-25
600,-71.89189189189189,-6.905466222533584e-25,-71.89189189189189,-7.6903609027255055e-25
601,-71.71171171171171,-6.872131358228507e-25,-71.71171171171171,-7.653447673804777e-25
602,-71.53153153153153,-6.838868721370718e-25,-71.53153153153153,-7.616612583901831e-25
603,-71.35135135135135,-6.805678385120165e-25,-71.35135135135135,-7.579855723579574e-25
604,-71.17117117117117,-6.772560422586014e-25,-71.17117117117117,-7.543177183360474e-25
605,-70.990990990991,-6.739514906827589e-25,-70.990990990991,-7.506577053730326e-25
606,-70.8108108108108,-6.706541910856255e-25,-70.8108108108108,-7.470055425132605e-25
607,-70.63063063063063,-6.673641507631656e-25,-70.63063063063063,-7.433612387968469e-25
608,-70.45045045045045,-6.640813770061712e-25,-70.45045045045045,-7.397248032598638e-25
609,-70.27027027027027,-6.608058771002622e-25,-70.27027027027027,-7.360962449343398e-25
610,-70.09009009009009,-6.575376583256985e-25,-70.09009009009009,-7.324755728476952e-25
611,-69.90990990990991,-6.542767279576615e-25,-69.90990990990991,-7.288627960230246e-25
612,-69.72972972972973,-6.510230932656904e-25,-69.72972972972973,-7.252579234788149e-25
613,-69.54954954954955,-6.477767615139642e-25,-69.54954954954955,-7.216609642291328e-25
614,-69.36936936936937,-6.445377399613014e-25,-69.36936936936937,-7.18071927283155e-25
615,-69.1891891891892,-6.413060358607845e-25,-69.1891891891892,-7.144908216458267e-25
616,-69.009009009009,-6.380816564598533e-25,-69.009009009009,-7.109176563165444e-25
617,-68.82882882882882,-6.348646090001172e-25,-68.82882882882882,-7.073524402903791e-25
618,-68.64864864864865,-6.316549007179194e-25,-68.64864864864865,-7.037951825570413e-25
619,-68.46846846846846,-6.284525388431144e-25,-68.46846846846846,-7.002458921014456e-25
