,n1_field,n1_energy,n2_field,n2_energy
311,-61.75438596491228,-2.87104772553163e-25,-61.75438596491228,-3.2425685454998685e-25
312,-61.052631578947356,-2.806944968847714e-25,-61.052631578947356,-3.170333237098505e-25
313,-60.35087719298245,-2.743540410861044e-25,-60.35087719298245,-3.0988776566996257e-25
314,-59.64912280701754,-2.680835175914099e-25,-59.64912280701754,-3.02820328684517e-25
315,-58.94736842105263,-2.618830378728172e-25,-58.94736842105263,-2.958311598188597e-25
316,-58.24561403508772,-2.557527124304628e-25,-58.24561403508772,-2.8892040493416014e-25
317,-57.543859649122794,-2.4969265078271036e-25,-57.543859649122794,-2.8208820867227107e-25
318,-56.84210526315789,-2.4370296145495994e-25,-56.84210526315789,-2.753347144397417e-25
319,-56.14035087719298,-2.3778375197080826e-25,-56.14035087719298,-2.686600643929595e-25
320,-55.43859649122807,-2.3193512884104614e-25,-55.43859649122807,-2.6206439942263366e-25
321,-54.73684210526316,-2.2615719755406643e-25,-54.73684210526316,-2.555478591386547e-25
322,-54.03508771929824,-2.2045006256570773e-25,-54.03508771929824,-2.4911058185504824e-25
323,-53.33333333333333,-2.1481382728938027e-25,-53.33333333333333,-2.4275270457436427e-25
324,-52.63157894736842,-2.0924859408647382e-25,-52.63157894736842,-2.364743629731952e-25
325,-51.92982456140351,-2.0375446425601342e-25,-51.92982456140351,-2.3027569138665933e-25
326,-51.228070175438596,-1.9833153802525535e-25,-51.228070175438596,-2.241568227938246e-25
327,-50.526315789473685,-1.9297991454037725e-25,-50.526315789473685,-2.1811788880247426e-25
328,-49.82456140350877,-1.8769969185566358e-25,-49.82456140350877,-2.121590196347189e-25
329,-49.122807017543856,-1.8249096692523012e-25,-49.122807017543856,-2.0628034411176187e-25
330,-48.421052631578945,-1.7735383559277365e-25,-48.421052631578945,-2.0048198964007563e-25
331,-47.719298245614034,-1.7228839258245017e-25,-47.719298245614034,-1.9476408219569704e-25
332,-47.01754385964912,-1.6729473148928278e-25,-47.01754385964912,-1.8912674631077975e-25
333,-46.315789473684205,-1.6237294477003992e-25,-46.315789473684205,-1.8357010505873592e-25
334,-45.614035087719294,-1.5752312373401946e-25,-45.614035087719294,-1.7809428004013034e-25
335,-44.91228070175438,-1.5274535853383282e-25,-44.91228070175438,-1.726993913684804e-25
336,-44.21052631578947,-1.480397381563772e-25,-44.21052631578947,-1.6738555765596211e-25
337,-43.50877192982456,-1.4340635041380774e-25,-43.50877192982456,-1.6215289599977438e-25
338,-42.807017543859644,-1.3884528193497996e-25,-42.807017543859644,-1.5700152196850324e-25
339,-42.10526315789473,-1.3435661815585772e-25,-42.10526315789473,-1.5193154958754575e-25
340,-41.40350877192982,-1.2994044331199004e-25,-41.40350877192982,-1.4694309132669677e-25
341,-40.70175438596491,-1.25596840428731e-25,-40.70175438596491,-1.420362580855728e-25
342,-40.0,-1.2132589131343444e-25,-40.0,-1.3721115918101077e-25
343,-39.29824561403508,-1.1712767654661428e-25,-39.29824561403508,-1.324679023335262e-25
344,-38.59649122807017,-1.1300227547385708e-25,-38.59649122807017,-1.2780659365471202e-25
345,-37.89473684210526,-1.0894976619754657e-25,-37.89473684210526,-1.2322733763322665e-25
346,-37.19298245614035,-1.0497022556868222e-25,-37.19298245614035,-1.187302371234152e-25
347,-36.49122807017544,-1.0106372917888588e-25,-36.49122807017544,-1.1431539333195584e-25
348,-35.78947368421053,-9.72303513524084e-26,-35.78947368421053,-1.0998290580535258e-25
349,-35.08771929824561,-9.347016513823032e-26,-35.08771929824561,-1.0573287241742797e-25
350,-34.3859649122807,-8.978324230263275e-26,-34.3859649122807,-1.015653893580384e-25
351,-33.68421052631579,-8.616965332139207e-26,-33.68421052631579,-9.748055112019061e-26
352,-32.98245614035088,-8.262946737235084e-26,-32.98245614035088,-9.347845048885107e-26
353,-32.280701754385966,-7.916275232798862e-26,-32.280701754385966,-8.955917852853271e-26
354,-31.57894736842105,-7.576957474827504e-26,-31.57894736842105,-8.572282457295055e-26
355,-30.87719298245614,-7.244999987380483e-26,-30.87719298245614,-8.196947621260855e-26
356,-30.175438596491226,-6.920409161789856e-26,-30.175438596491226,-7.829921928454922e-26
357,-29.473684210526315,-6.603191256086621e-26,-29.473684210526315,-7.471213786088086e-26
358,-28.771929824561397,-6.29335239422959e-26,-28.771929824561397,-7.120831423833912e-26
359,-28.07017543859649,-5.990898565503541e-26,-28.07017543859649,-6.778782892766057e-26
360,-27.36842105263158,-5.695835623870342e-26,-27.36842105263158,-6.445076064333235e-26
361,-26.666666666666664,-5.408169287263651e-26,-26.666666666666664,-6.119718629334192e-26
362,-25.964912280701753,-5.1279051370528995e-26,-25.964912280701753,-5.802718096930282e-26
363,-25.263157894736842,-4.855048617375603e-26,-25.263157894736842,-5.494081793676869e-26
364,-24.561403508771928,-4.589605034554321e-26,-24.561403508771928,-5.19381686257352e-26
365,-23.859649122807017,-4.3315795565418214e-26,-23.859649122807017,-4.901930262123615e-26
366,-23.157894736842103,-4.0809772123192276e-26,-23.157894736842103,-4.618428765431563e-26
367,-22.45614035087719,-3.837802891312974e-26,-22.45614035087719,-4.343318959328238e-26
368,-21.75438596491228,-3.6020613429716283e-26,-21.75438596491228,-4.0766072434870033e-26
369,-21.052631578947366,-3.373757176098209e-26,-21.052631578947366,-3.818299829605572e-26
370,-20.350877192982455,-3.1528948584270096e-26,-20.350877192982455,-3.5684027405408386e-26
371,-19.64912280701754,-2.939478716106379e-26,-19.64912280701754,-3.32692180961299e-26
372,-18.94736842105263,-2.733512933200314e-26,-18.94736842105263,-3.0938626797027233e-26
373,-18.24561403508772,-2.5350015512558754e-26,-18.24561403508772,-2.8692308026023746e-26
374,-17.543859649122805,-2.343948468814184e-26,-17.543859649122805,-2.6530314382636017e-26
375,-16.842105263157894,-2.160357440996645e-26,-16.842105263157894,-2.4452696540638757e-26
376,-16.140350877192983,-1.9842320790817716e-26,-16.140350877192983,-2.2459503241764164e-26
377,-15.43859649122807,-1.815575850110218e-26,-15.43859649122807,-2.055078128921319e-26
378,-14.736842105263158,-1.6543920764521977e-26,-14.736842105263158,-1.8726575540696623e-26
379,-14.035087719298245,-1.5006839354877486e-26,-14.035087719298245,-1.6986928903356937e-26
380,-13.333333333333332,-1.3544544592211716e-26,-13.333333333333332,-1.5331882327279574e-26
381,-12.631578947368421,-1.215706533933084e-26,-12.631578947368421,-1.3761474800508847e-26
382,-11.929824561403509,-1.0844428998888965e-26,-11.929824561403509,-1.2275743343311524e-26
383,-11.228070175438596,-9.606661509626555e-27,-11.228070175438596,-1.0874723003662932e-26
384,-10.526315789473683,-8.44378734420752e-27,-10.526315789473683,-9.558446852074781e-27
385,-9.82456140350877,-7.355829506021871e-27,-9.82456140350877,-8.326945977551464e-27
386,-9.12280701754386,-6.342809526552612e-27,-9.12280701754386,-7.180249483076158e-27
387,-8.421052631578947,-5.404747463024752e-27,-8.421052631578947,-6.118384481567124e-27
388,-7.719298245614035,-4.541661896148356e-27,-7.719298245614035,-5.1413760928684415e-27
389,-7.017543859649122,-3.753569928049675e-27,-7.017543859649122,-4.2492474392361096e-27
390,-6.315789473684211,-3.0404871801082352e-27,-6.315789473684211,-3.4420196432691776e-27
391,-5.614035087719298,-2.4024277914522078e-27,-5.614035087719298,-2.719711824524321e-27
392,-4.912280701754385,-1.8394044170776152e-27,-4.912280701754385,-2.082341096882734e-27
393,-4.2105263157894735,-1.3514282269079373e-27,-4.2105263157894735,-1.5299225661991414e-27
394,-3.508771929824561,-9.385089035371614e-28,-3.508771929824561,-1.0624693286090856e-27
395,-2.807017543859649,-6.006546423238224e-28,-2.807017543859649,-6.799924685540972e-28
396,-2.1052631578947367,-3.3787214960425114e-28,-2.1052631578947367,-3.825010569009035e-28
397,-1.4035087719298245,-1.5016664222237647e-28,-1.4035087719298245,-1.7000215028315185e-28
398,-0.7017543859649122,-3.754184696548827e-29,-0.7017543859649122,-4.2500789690816326e-29
399,0.0,0.0,0.0,0.0
400,0.7017543859649122,-3.754184696548827e-29,0.7017543859649122,-4.2500789690816326e-29
401,1.4035087719298245,-1.5016664222237647e-28,1.4035087719298245,-1.7000215028315185e-28
402,2.1052631578947367,-3.3787214960425114e-28,2.1052631578947367,-3.825010569009035e-28
403,2.807017543859649,-6.006546423238224e-28,2.807017543859649,-6.799924685540972e-28
404,3.508771929824561,-9.385089035371614e-28,3.508771929824561,-1.0624693286090856e-27
405,4.2105263157894735,-1.3514282269079373e-27,4.2105263157894735,-1.5299225661991414e-27
406,4.912280701754385,-1.8394044170776152e-27,4.912280701754385,-2.082341096882734e-27
407,5.614035087719298,-2.4024277914522078e-27,5.614035087719298,-2.719711824524321e-27
408,6.315789473684211,-3.0404871801082352e-27,6.315789473684211,-3.4420196432691776e-27
409,7.017543859649122,-3.753569928049675e-27,7.017543859649122,-4.2492474392361096e-27
410,7.719298245614035,-4.541661896148356e-27,7.719298245614035,-5.1413760928684415e-27
411,8.421052631578947,-5.404747463024752e-27,8.421052631578947,-6.118384481567124e-27
412,9.12280701754386,-6.342809526552612e-27,9.12280701754386,-7.180249483076158e-27
413,9.82456140350877,-7.355829506021871e-27,9.82456140350877,-8.326945977551464e-27
414,10.526315789473683,-8.44378734420752e-27,10.526315789473683,-9.558446852074781e-27
415,11.228070175438596,-9.606661509626555e-27,11.228070175438596,-1.0874723003662932e-26
416,11.929824561403509,-1.0844428998888965e-26,11.929824561403509,-1.2275743343311524e-26
417,12.631578947368421,-1.215706533933084e-26,12.631578947368421,-1.3761474800508847e-26
418,13.333333333333332,-1.3544544592211716e-26,13.333333333333332,-1.5331882327279574e-26
419,14.035087719298245,-1.5006839354877486e-26,14.035087719298245,-1.6986928903356937e-26
420,14.736842105263158,-1.6543920764521977e-26,14.736842105263158,-1.8726575540696623e-26
421,15.43859649122807,-1.815575850110218e-26,15.43859649122807,-2.055078128921319e-26
422,16.140350877192983,-1.9842320790817716e-26,16.140350877192983,-2.2459503241764164e-26
423,16.842105263157894,-2.160357440996645e-26,16.842105263157894,-2.4452696540638757e-26
424,17.543859649122805,-2.343948468814184e-26,17.543859649122805,-2.6530314382636017e-26
425,18.24561403508772,-2.5350015512558754e-26,18.24561403508772,-2.8692308026023746e-26
426,18.94736842105263,-2.733512933200314e-26,18.94736842105263,-3.0938626797027233e-26
427,19.64912280701754,-2.939478716106379e-26,19.64912280701754,-3.32692180961299e-26
428,20.350877192982455,-3.1528948584270096e-26,20.350877192982455,-3.5684027405408386e-26
429,21.052631578947366,-3.373757176098209e-26,21.052631578947366,-3.818299829605572e-26
430,21.75438596491228,-3.6020613429716283e-26,21.75438596491228,-4.0766072434870033e-26
431,22.45614035087719,-3.837802891312974e-26,22.45614035087719,-4.343318959328238e-26
432,23.157894736842103,-4.0809772123192276e-26,23.157894736842103,-4.618428765431563e-26
433,23.859649122807017,-4.3315795565418214e-26,23.859649122807017,-4.901930262123615e-26
434,24.561403508771928,-4.589605034554321e-26,24.561403508771928,-5.19381686257352e-26
435,25.263157894736842,-4.855048617375603e-26,25.263157894736842,-5.494081793676869e-26
436,25.964912280701753,-5.1279051370528995e-26,25.964912280701753,-5.802718096930282e-26
437,26.666666666666664,-5.408169287263651e-26,26.666666666666664,-6.119718629334192e-26
438,27.36842105263158,-5.695835623870342e-26,27.36842105263158,-6.445076064333235e-26
439,28.07017543859649,-5.990898565503541e-26,28.07017543859649,-6.778782892766057e-26
440,28.771929824561397,-6.29335239422959e-26,28.771929824561397,-7.120831423833912e-26
441,29.473684210526315,-6.603191256086621e-26,29.473684210526315,-7.471213786088086e-26
442,30.175438596491226,-6.920409161789856e-26,30.175438596491226,-7.829921928454922e-26
443,30.87719298245614,-7.244999987380483e-26,30.87719298245614,-8.196947621260855e-26
444,31.57894736842105,-7.576957474827504e-26,31.57894736842105,-8.572282457295055e-26
445,32.280701754385966,-7.916275232798862e-26,32.280701754385966,-8.955917852853271e-26
446,32.98245614035088,-8.262946737235084e-26,32.98245614035088,-9.347845048885107e-26
447,33.68421052631579,-8.616965332139207e-26,33.68421052631579,-9.748055112019061e-26
448,34.3859649122807,-8.978324230263275e-26,34.3859649122807,-1.015653893580384e-25
449,35.08771929824561,-9.347016513823032e-26,35.08771929824561,-1.0573287241742797e-25
450,35.78947368421053,-9.72303513524084e-26,35.78947368421053,-1.0998290580535258e-25
451,36.49122807017544,-1.0106372917888588e-25,36.49122807017544,-1.1431539333195584e-25
452,37.19298245614035,-1.0497022556868222e-25,37.19298245614035,-1.187302371234152e-25
453,37.89473684210526,-1.0894976619754657e-25,37.89473684210526,-1.2322733763322665e-25
454,38.59649122807017,-1.1300227547385708e-25,38.59649122807017,-1.2780659365471202e-25
455,39.29824561403508,-1.1712767654661428e-25,39.29824561403508,-1.324679023335262e-25
456,40.0,-1.2132589131343444e-25,40.0,-1.3721115918101077e-25
457,40.70175438596491,-1.25596840428731e-25,40.70175438596491,-1.420362580855728e-25
458,41.40350877192982,-1.2994044331199004e-25,41.40350877192982,-1.4694309132669677e-25
459,42.10526315789473,-1.3435661815585772e-25,42.10526315789473,-1.5193154958754575e-25
460,42.807017543859644,-1.3884528193497996e-25,42.807017543859644,-1.5700152196850324e-25
461,43.50877192982456,-1.4340635041380774e-25,43.50877192982456,-1.6215289599977438e-25
462,44.21052631578947,-1.480397381563772e-25,44.21052631578947,-1.6738555765596211e-25
463,44.91228070175438,-1.5274535853383282e-25,44.91228070175438,-1.726993913684804e-25
464,45.614035087719294,-1.5752312373401946e-25,45.614035087719294,-1.7809428004013034e-25
465,46.315789473684205,-1.6237294477003992e-25,46.315789473684205,-1.8357010505873592e-25
466,47.01754385964912,-1.6729473148928278e-25,47.01754385964912,-1.8912674631077975e-25
467,47.719298245614034,-1.7228839258245017e-25,47.719298245614034,-1.9476408219569704e-25
468,48.421052631578945,-1.7735383559277365e-25,48.421052631578945,-2.0048198964007563e-25
469,49.122807017543856,-1.8249096692523012e-25,49.122807017543856,-2.0628034411176187e-25
470,49.82456140350877,-1.8769969185566358e-25,49.82456140350877,-2.121590196347189e-25
471,50.526315789473685,-1.9297991454037725e-25,50.526315789473685,-2.1811788880247426e-25
472,51.228070175438596,-1.9833153802525535e-25,51.228070175438596,-2.241568227938246e-25
473,51.92982456140351,-2.0375446425601342e-25,51.92982456140351,-2.3027569138665933e-25
474,52.63157894736842,-2.0924859408647382e-25,52.63157894736842,-2.364743629731952e-25
475,53.33333333333333,-2.1481382728938027e-25,53.33333333333333,-2.4275270457436427e-25
476,54.03508771929824,-2.2045006256570773e-25,54.03508771929824,-2.4911058185504824e-25
477,54.73684210526316,-2.2615719755406643e-25,54.73684210526316,-2.555478591386547e-25
478,55.43859649122807,-2.3193512884104614e-25,55.43859649122807,-2.6206439942263366e-25
479,56.14035087719298,-2.3778375197080826e-25,56.14035087719298,-2.686600643929595e-25
480,56.84210526315789,-2.4370296145495994e-25,56.84210526315789,-2.753347144397417e-25
481,57.543859649122794,-2.4969265078271036e-25,57.543859649122794,-2.8208820867227107e-25
482,58.24561403508772,-2.557527124304628e-25,58.24561403508772,-2.8892040493416014e-25
483,58.94736842105263,-2.618830378728172e-25,58.94736842105263,-2.958311598188597e-25
484,59.64912280701754,-2.680835175914099e-25,59.64912280701754,-3.02820328684517e-25
485,60.35087719298245,-2.743540410861044e-25,60.35087719298245,-3.0988776566996257e-25
486,61.052631578947356,-2.806944968847714e-25,61.052631578947356,-3.170333237098505e-25
487,61.75438596491228,-2.87104772553163e-25,61.75438596491228,-3.2425685454998685e-25
488,62.4561403508772,-2.935847547061034e-25,62.4561403508772,-3.315582087629404e-25
489,63.1578947368421,-3.001343290167988e-25,63.1578947368421,-3.38937235763653e-25
490,63.85964912280701,-3.067533802276519e-25,63.85964912280701,-3.46393783824392e-25
491,64.56140350877193,-3.134417921607945e-25,64.56140350877193,-3.5392770009130114e-25
492,65.26315789473684,-3.201994477278673e-25,65.26315789473684,-3.615388305987886e-25
493,65.96491228070175,-3.2702622894102296e-25,65.96491228070175,-3.692270202861721e-25
494,66.66666666666666,-3.3392201692298792e-25,66.66666666666666,-3.7699211301253695e-25
495,67.36842105263158,-3.408866919175951e-25,67.36842105263158,-3.8483395157225283e-25
496,68.0701754385965,-3.4792013330050423e-25,68.0701754385965,-3.9275237771114836e-25
497,68.7719298245614,-3.550222195891702e-25,68.7719298245614,-4.0074723214174566e-25
498,69.47368421052632,-3.621928284536575e-25,69.47368421052632,-4.0881835455849467e-25
499,70.17543859649122,-3.694318367274548e-25,70.17543859649122,-4.16965583653948e-25
500,70.87719298245614,-3.7673912041706696e-25,70.87719298245614,-4.251887571339954e-25
501,71.57894736842105,-3.8411455471348795e-25,71.57894736842105,-4.334877117330978e-25
502,72.28070175438596,-3.9155801400245102e-25,72.28070175438596,-4.418622832303688e-25
503,72.98245614035088,-3.9906937187449104e-25,72.98245614035088,-4.503123064646203e-25
504,73.68421052631578,-4.0664850113594706e-25,73.68421052631578,-4.588376153501613e-25
505,74.3859649122807,-4.142952738195888e-25,74.3859649122807,-4.674380428917505e-25
506,75.08771929824562,-4.220095611948671e-25,75.08771929824562,-4.761134212003946e-25
507,75.78947368421052,-4.297912337782579e-25,75.78947368421052,-4.848635815087711e-25
508,76.49122807017544,-4.376401613442653e-25,76.49122807017544,-4.936883541859921e-25
509,77.19298245614034,-4.455562129358597e-25,77.19298245614034,-5.0258756875330935e-25
510,77.89473684210526,-4.53539256874352e-25,77.89473684210526,-5.115610538997244e-25
511,78.59649122807016,-4.615891607708664e-25,78.59649122807016,-5.206086374959068e-25
512,79.29824561403508,-4.697057915360265e-25,79.29824561403508,-5.29730146611215e-25
513,80.0,-4.778890153906759e-25,80.0,-5.389254075266741e-25
514,80.7017543859649,-4.861386978764106e-25,80.7017543859649,-5.481942457517144e-25
515,81.40350877192982,-4.944547038660171e-25,81.40350877192982,-5.57536486038372e-25
516,82.10526315789473,-5.02836897573441e-25,82.10526315789473,-5.669519523963347e-25
517,82.80701754385964,-5.112851425648834e-25,82.80701754385964,-5.764404681074241e-25
518,83.50877192982456,-5.197993017686753e-25,83.50877192982456,-5.860018557413003e-25
519,84.21052631578947,-5.283792374858098e-25,84.21052631578947,-5.956359371690978e-25
520,84.91228070175438,-5.370248114000982e-25,84.91228070175438,-6.053425335789418e-25
521,85.61403508771929,-5.457358845882329e-25,85.61403508771929,-6.151214654901482e-25
522,86.3157894736842,-5.545123175306013e-25,86.3157894736842,-6.249725527674236e-25
523,87.01754385964912,-5.633539701214422e-25,87.01754385964912,-6.348956146360996e-25
524,87.71929824561403,-5.722607016782501e-25,87.71929824561403,-6.448904696956749e-25
525,88.42105263157895,-5.812323709526833e-25,88.42105263157895,-6.549569359342969e-25
526,89.12280701754385,-5.902688361408147e-25,89.12280701754385,-6.650948307435261e-25
527,89.82456140350877,-5.993699548925352e-25,89.82456140350877,-6.753039709314076e-25
528,90.52631578947368,-6.085355843216165e-25,90.52631578947368,-6.855841727376116e-25
529,91.22807017543859,-6.177655810164313e-25,91.22807017543859,-6.959352518462225e-25
530,91.9298245614035,-6.270598010493571e-25,91.9298245614035,-7.063570234005974e-25
531,92.63157894736841,-6.364180999867448e-25,92.63157894736841,-7.168493020161553e-25
532,93.33333333333333,-6.458403328986986e-25,93.33333333333333,-7.274119017949534e-25
533,94.03508771929825,-6.553263543691381e-25,94.03508771929825,-7.380446363384763e-25
534,94.73684210526315,-6.648760185055787e-25,94.73684210526315,-7.487473187616481e-25
535,95.43859649122807,-6.744891789486293e-25,95.43859649122807,-7.595197617058095e-25
536,96.14035087719297,-6.841656888814906e-25,96.14035087719297,-7.703617773517897e-25
537,96.84210526315789,-6.939054010402991e-25,96.84210526315789,-7.812731774340122e-25
538,97.54385964912281,-7.037081677228731e-25,97.54385964912281,-7.922537732525318e-25
539,98.24561403508771,-7.135738407986807e-25,98.24561403508771,-8.03303375686012e-25
540,98.94736842105263,-7.2350227171852605e-25,98.94736842105263,-8.144217952052668e-25
541,99.64912280701753,-7.334933115232007e-25,99.64912280701753,-8.2560884188558e-25
542,100.35087719298244,-7.435468108535461e-25,100.35087719298244,-8.368643254193062e-25
543,101.05263157894737,-7.5366261995948125e-25,101.05263157894737,-8.481880551282842e-25
544,101.75438596491227,-7.638405887092187e-25,101.75438596491227,-8.595798399763444e-25
545,102.45614035087719,-7.740805665983862e-25,102.45614035087719,-8.710394885817217e-25
546,103.1578947368421,-7.843824027593369e-25,103.1578947368421,-8.825668092289986e-25
547,103.85964912280701,-7.9474594597008265e-25,103.85964912280701,-8.941616098813307e-25
548,104.56140350877192,-8.051710446630403e-25,104.56140350877192,-9.058236981922011e-25
549,105.26315789473684,-8.156575469348112e-25,105.26315789473684,-9.175528815173639e-25
550,105.96491228070175,-8.262053005538928e-25,105.96491228070175,-9.293489669265048e-25
551,106.66666666666666,-8.368141529701767e-25,106.66666666666666,-9.41211761214902e-25
552,107.36842105263158,-8.47483951323788e-25,107.36842105263158,-9.531410709147112e-25
553,108.07017543859648,-8.582145424531732e-25,108.07017543859648,-9.651367023065324e-25
554,108.7719298245614,-8.690057729045035e-25,108.7719298245614,-9.77198461430318e-25
555,109.47368421052632,-8.798574889393869e-25,109.47368421052632,-9.893261540970345e-25
556,110.17543859649122,-8.90769536543707e-25,110.17543859649122,-1.0015195858987242e-24
557,110.87719298245614,-9.017417614362753e-25,110.87719298245614,-1.0137785622203542e-24
558,111.57894736842104,-9.127740090768245e-25,111.57894736842104,-1.0261028882495968e-24
559,112.28070175438596,-9.238661246742834e-25,112.28070175438596,-1.03849236898849e-24
560,112.98245614035088,-9.350179531949593e-25,112.98245614035088,-1.0509468092629362e-24
561,113.68421052631578,-9.462293393710005e-25,113.68421052631578,-1.0634660137334217e-24
562,114.3859649122807,-9.575001277081085e-25,114.3859649122807,-1.07604978690555e-24
563,115.08771929824559,-9.688301624932484e-25,115.08771929824559,-1.0886979331395392e-24
564,115.78947368421052,-9.802192878032074e-25,115.78947368421052,-1.1014102566605668e-24
565,116.49122807017544,-9.91667347512117e-25,116.49122807017544,-1.1141865615686437e-24
566,117.19298245614034,-1.003174185298883e-24,117.19298245614034,-1.127026651848206e-24
567,117.89473684210526,-1.0147396446553661e-24,117.89473684210526,-1.1399303313775193e-24
568,118.59649122807016,-1.026363568893906e-24,118.59649122807016,-1.1528974039385527e-24
569,119.29824561403508,-1.0380458011542793e-24,119.29824561403508,-1.1659276732259125e-24
570,119.99999999999999,-1.049786184411976e-24,119.99999999999999,-1.1790209428561522e-24
571,120.7017543859649,-1.0615845614851577e-24,120.7017543859649,-1.1921770163769883e-24
572,121.40350877192982,-1.0734407750415227e-24,121.40350877192982,-1.2053956972761402e-24
573,122.10526315789471,-1.0853546676064875e-24,122.10526315789471,-1.2186767889900756e-24
574,122.80701754385963,-1.0973260815696756e-24,122.80701754385963,-1.2320200949125683e-24
575,123.50877192982456,-1.1093548591920642e-24,123.50877192982456,-1.245425418403538e-24
576,124.21052631578948,-1.1214408426130374e-24,124.21052631578948,-1.2588925627971372e-24
577,124.9122807017544,-1.1335838738571572e-24,124.9122807017544,-1.2724213314105917e-24
578,125.61403508771929,-1.1457837948413102e-24,125.61403508771929,-1.286011527551629e-24
579,126.3157894736842,-1.1580404473813845e-24,126.3157894736842,-1.2996629545267544e-24
580,127.0175438596491,-1.1703536731984763e-24,127.0175438596491,-1.3133754156494318e-24
581,127.71929824561401,-1.182723313925943e-24,127.71929824561401,-1.3271487142475132e-24
582,128.42105263157893,-1.1951492111161738e-24,128.42105263157893,-1.3409826536709501e-24
583,129.12280701754386,-1.2076312062460444e-24,129.12280701754386,-1.3548770372992223e-24
584,129.82456140350877,-1.2201691407241576e-24,129.82456140350877,-1.3688316685491433e-24
585,130.52631578947367,-1.2327628558970501e-24,130.52631578947367,-1.3828463508811609e-24
586,131.2280701754386,-1.245412193054835e-24,131.2280701754386,-1.3969208878071625e-24
587,131.9298245614035,-1.2581169934376901e-24,131.9298245614035,-1.4110550828976224e-24
588,132.6315789473684,-1.2708770982420652e-24,132.6315789473684,-1.425248739787902e-24
589,133.33333333333331,-1.2836923486261358e-24,133.33333333333331,-1.4395016621847385e-24
590,134.03508771929822,-1.296562585716292e-24,134.03508771929822,-1.4538136538739568e-24
591,134.73684210526315,-1.3094876506121227e-24,134.73684210526315,-1.4681845187254529e-24
592,135.43859649122805,-1.3224673843929042e-24,135.43859649122805,-1.4826140607007173e-24
593,136.140350877193,-1.3355016281227726e-24,136.140350877193,-1.4971020838582893e-24
594,136.8421052631579,-1.3485902228566478e-24,136.8421052631579,-1.511648392360058e-24
595,137.5438596491228,-1.3617330096450302e-24,137.5438596491228,-1.52625279047728e-24
596,138.2456140350877,-1.3749298295403008e-24,138.2456140350877,-1.5409150825958464e-24
597,138.94736842105263,-1.388180523600859e-24,138.94736842105263,-1.5556350732227712e-24
598,139.64912280701753,-1.4014849328978e-24,139.64912280701753,-1.5704125669907992e-24
599,140.35087719298244,-1.4148428985185813e-24,140.35087719298244,-1.585247368664801e-24
600,141.05263157894737,-1.4282542615733244e-24,141.05263157894737,-1.60013928314591e-24
601,141.75438596491227,-1.4417188631987637e-24,141.75438596491227,-1.615088115477448e-24
602,142.45614035087718,-1.4552365445638893e-24,142.45614035087718,-1.6300936708497203e-24
603,143.1578947368421,-1.4688071468742727e-24,143.1578947368421,-1.645155754605e-24
604,143.859649122807,-1.4824305113772388e-24,143.859649122807,-1.660274172241572e-24
605,144.56140350877192,-1.496106479366286e-24,144.56140350877192,-1.6754487294195633e-24
606,145.26315789473682,-1.5098348921854122e-24,145.26315789473682,-1.6906792319642343e-24
607,145.96491228070175,-1.5236155912340042e-24,145.96491228070175,-1.7059654858710568e-24
608,146.66666666666666,-1.537448417970976e-24,146.66666666666666,-1.72130729730957e-24
609,147.36842105263156,-1.5513332139193765e-24,147.36842105263156,-1.736704472627518e-24
610,148.0701754385965,-1.5652698206704335e-24,148.0701754385965,-1.7521568183548935e-24
611,148.7719298245614,-1.579258079887597e-24,148.7719298245614,-1.7676641412080757e-24
612,149.4736842105263,-1.593297833310865e-24,149.4736842105263,-1.7832262480925572e-24
613,150.17543859649123,-1.6073889227608277e-24,150.17543859649123,-1.798842946107458e-24
614,150.87719298245614,-1.6215311901420527e-24,150.87719298245614,-1.8145140425485352e-24
615,151.57894736842104,-1.6357244774477864e-24,151.57894736842104,-1.8302393449114733e-24
616,152.28070175438594,-1.6499686267629643e-24,152.28070175438594,-1.8460186608952708e-24
617,152.98245614035088,-1.664263480268348e-24,152.98245614035088,-1.8618517984047785e-24
618,153.68421052631578,-1.6786088802436284e-24,153.68421052631578,-1.8777385655541796e-24
619,154.38596491228068,-1.6930046690717523e-24,154.38596491228068,-1.893678770669622e-24
620,155.08771929824562,-1.7074506892413666e-24,155.08771929824562,-1.909672222291288e-24
621,155.78947368421052,-1.7219467833508627e-24,155.78947368421052,-1.925718729176779e-24
622,156.49122807017542,-1.7364927941117613e-24,156.49122807017542,-1.9418181003025265e-24
623,157.19298245614033,-1.7510885643509696e-24,157.19298245614033,-1.9579701448670837e-24
624,157.89473684210526,-1.7657339370151073e-24,157.89473684210526,-1.9741746722924414e-24
625,158.59649122807016,-1.7804287551726694e-24,158.59649122807016,-1.9904314922259095e-24
626,159.29824561403507,-1.7951728620171292e-24,159.29824561403507,-2.0067404145426553e-24
627,160.0,-1.8099661008701362e-24,160.0,-2.023101249346833e-24
628,160.7017543859649,-1.8248083151842427e-24,160.7017543859649,-2.039513806973275e-24
629,161.4035087719298,-1.839699348545067e-24,161.4035087719298,-2.05597789798881e-24
630,162.10526315789474,-1.8546390446747733e-24,162.10526315789474,-2.0724933331939545e-24
631,162.80701754385964,-1.869627247433575e-24,162.80701754385964,-2.089059923623384e-24
632,163.50877192982452,-1.884663800823404e-24,163.50877192982452,-2.1056774805475304e-24
